year,match_id,stadium_name,city,country,latitude,longitude,elevation_m,team,opponent,team_elo,opp_elo,elo_diff,adapted_flag,rest_days,travel_km,temp_c,humidity,goals_for_1h,goals_for_2h,goals_against_1h,goals_against_2h,team_xg_1h,team_xg_2h
2022.0,325,1,0,2,25.7567822,51.3269839,28.0,19,45,2050.0,1766.843905599575,561.3066278737779,0,5.0,25.08629772675144,25.0,60.0,2.0,1.0,0.0,0.0,2.342743325,6.393112874
2022.0,325,1,0,2,25.7567822,51.3269839,28.0,45,19,1750.529024423402,2050.0,-561.095480069832,0,5.0,52.80999820276664,25.0,60.0,0.0,0.0,2.0,1.0,2.8067435545,1.467984917
2022.0,326,36,4,2,25.3108807,51.5081812,19.0,33,59,2050.0,1794.9415845196895,116.50412864509617,0,4.0,52.80999820276664,25.0,60.0,2.0,1.0,0.0,1.0,1.612287024,7.299000016000001
2022.0,326,36,4,2,25.3108807,51.5081812,19.0,59,33,1789.0030136038781,2050.0,-115.96581725197997,-1,4.0,0.0,25.0,60.0,0.0,1.0,2.0,1.0,2.2389452326,1.699592709
2022.0,327,0,-1,-1,25.293137847463264,51.378302381762985,19.380208678333965,2,3,2050.0,1953.3721522620508,7.541137199060185,0,3.0,6.610268827898097,25.0,60.00000000000001,1.0,1.0,0.0,0.0,6.275962934,14.712479982
2022.0,327,0,-1,-1,25.281490857399646,51.37959152902402,19.163674985376005,3,2,1952.7743315370992,2050.0000000000005,-4.603589192618297,0,3.0,6.283111100924092,25.0,60.0,0.0,0.0,1.0,1.0,0.6613009567,0.916870549
2022.0,328,16,1,2,25.0819602,51.158416,47.0,30,40,1953.461552866654,1769.3163530628224,84.98488527381208,-1,4.0,0.0,25.0,60.0,1.0,1.0,1.0,0.0,3.25575075875233,6.279305125711568
2022.0,328,16,1,2,25.0819602,51.158416,47.0,40,30,1800.494303196267,2049.9999999999995,-83.61550597013948,0,4.0,22.36264507110182,25.0,60.0,1.0,0.0,1.0,1.0,2.8245293997,4.4881810286
2022.0,329,2,2,2,25.0037453,51.4103338,14.0,22,60,2050.0000000000005,1684.0374647249098,326.10666224149463,0,4.0,26.82747328383305,25.0,60.0,0.0,0.0,2.0,0.0,1.586131237,1.7671220417
2022.0,329,2,2,2,25.0037453,51.4103338,14.0,60,22,1686.3409667386388,2050.0,-333.218590216308,0,4.0,52.80999820276666,25.0,60.0,2.0,0.0,0.0,0.0,2.173543028,1.0969908286
2022.0,330,38,-1,-1,30.142115684602473,46.41428626216932,17.192348794228245,7,6,2050.0,2049.9999999999995,-3.1971574574065267,0,4.0,26.324064322836605,23.849676505417975,60.82165963898717,0.0,1.0,0.0,0.0,1.5205349259999998,1.5462085242
2022.0,330,38,-1,-1,30.217606641137124,46.33469108566281,17.164103155371997,6,7,2049.9999999999995,2050.0000000000005,4.364031208645027,0,4.0,26.778399897200423,23.831702007964,60.834498565740006,0.0,0.0,0.0,1.0,4.0432355797,9.5933574015
2022.0,331,66,-1,-1,30.733565913339735,45.79068063426143,16.971052226675983,46,53,2050.0,2050.0,15.137905945318652,0,4.0,348.30179935852004,23.708851416975623,60.92224898787456,2.0,0.0,2.0,1.0,1.200804184,1.889593778
2022.0,331,66,-1,-1,30.717229811593917,45.80790488152989,16.97716453007512,53,46,2050.0,2050.0,-15.743513706598579,0,4.0,358.9719563503494,23.712741064593256,60.919470668147675,2.0,1.0,2.0,0.0,2.672125062,3.418391293
2022.0,333,3,4,2,25.3108807,51.5081812,19.0,8,32,2050.0,1758.2238848044415,148.12424882776062,0,4.0,0.0,25.0,60.0,0.0,0.0,2.0,0.0,2.067806789,1.86081874
2022.0,333,3,4,2,25.3108807,51.5081812,19.0,32,8,1806.3444443981791,2049.9999999999995,-147.49612730611767,0,4.0,0.0,25.0,60.0,2.0,0.0,0.0,0.0,2.221128018,6.457241924
2022.0,334,0,-1,-1,25.34287078268293,51.39228765280187,20.1998446625302,13,4,1943.0288628266608,2050.0,-34.46203774415155,0,4.0,14.118755127391552,25.0,59.99999999999999,0.0,0.0,0.0,0.0,2.843158396,10.3265440029
2022.0,334,0,-1,-1,25.300956822552997,51.39365168422463,19.438245555732873,4,13,2050.0,1941.3574753934763,37.26052257428228,0,4.0,3.9374896292232155,25.000000000000004,60.0,0.0,0.0,0.0,0.0,1.264217617,2.4302754108
2022.0,335,1,0,2,25.7567822,51.3269839,28.0,12,21,2050.0,1941.8935148550036,50.5475898463481,-1,4.0,8.515250729829368,25.0,60.0,0.0,1.0,1.0,3.0,0.220108489,1.014003962
2022.0,335,1,0,2,25.7567822,51.3269839,28.0,21,12,1850.895504651941,1936.346899667376,-51.71619781718036,0,4.0,0.0,25.0,60.0,1.0,3.0,0.0,1.0,2.4954951667,5.735582765
2022.0,336,36,4,2,25.3108807,51.5081812,19.0,28,51,2050.0,1792.3652882829053,120.90999441143383,0,4.0,33.48895721188013,25.0,60.0,0.0,2.0,1.0,0.0,0.972714699,6.410855815
2022.0,336,36,4,2,25.3108807,51.5081812,19.0,51,28,1790.5316294321042,2050.0,-119.23917250420861,0,4.0,52.80999820276664,25.0,60.0,1.0,0.0,0.0,2.0,2.5676409810000003,4.5369862764
2022.0,337,2,2,2,25.0037453,51.4103338,14.0,3,16,1964.0390835981457,1916.963975362755,55.91361571857269,0,4.0,0.0,25.0,60.0,0.0,1.0,0.0,0.0,0.6613009567,0.916870549
2022.0,337,2,2,2,25.0037453,51.4103338,14.0,16,3,1941.558855316219,2050.0000000000005,-58.666589103766114,0,4.0,15.726506634973372,25.0,60.0,0.0,0.0,0.0,1.0,0.561165611,2.631091621
2022.0,338,16,1,2,25.0819602,51.158416,47.0,56,20,1684.5787013352794,2050.0,-312.45766508570233,0,4.0,26.82747328383305,25.0,60.0,0.0,1.0,0.0,0.0,1.337193666,1.073258783
2022.0,338,16,1,2,25.0819602,51.158416,47.0,20,56,2050.0,1695.8711397915506,308.6501387507819,0,4.0,29.76054032042358,25.0,60.0,0.0,0.0,0.0,1.0,4.883144214,10.072713969
2022.0,339,38,-1,-1,25.278846921788386,51.45923713058315,22.918154074996323,44,31,1799.725945341187,2049.9999999999995,-69.91553375086384,-1,4.0,247.26445439590927,25.000000000000004,60.000000000000014,0.0,1.0,0.0,2.0,1.379370686,1.822178582
2022.0,339,38,-1,-1,25.279919110501364,51.460875316327254,22.787011237358655,31,44,2050.0,1803.2439318280585,67.14062966298097,0,4.0,28.39324175066718,25.0,60.00000000000001,0.0,2.0,0.0,1.0,1.4454907589,1.6121591520999998
2022.0,340,66,-1,-1,31.140314657615956,51.04986246329498,30.856306862834376,39,2,2050.0,2050.0,-72.02919562835547,0,4.0,30.486077581639382,23.661384709034824,60.956153779260845,0.0,0.0,0.0,2.0,1.107264075,3.555957007
2022.0,340,66,-1,-1,31.175816380365635,51.047071265240454,30.928512727441433,2,39,2050.0,2049.9999999999995,73.10932098218066,0,4.0,30.953615295939972,23.653232433998546,60.96197683285818,0.0,2.0,0.0,0.0,6.275962934,14.712479982
2022.0,341,36,4,2,25.3108807,51.5081812,19.0,17,45,2050.0,1789.6266719984387,133.87723183950382,0,4.0,0.0,25.0,60.0,0.0,1.0,0.0,1.0,1.172035751,2.6346926394
2022.0,341,36,4,2,25.3108807,51.5081812,19.0,45,17,1801.8244613634508,2050.0,-135.5763986685276,0,4.0,0.0,25.0,60.0,0.0,1.0,0.0,1.0,2.8067435545,1.467984917
2022.0,342,1,0,2,25.7567822,51.3269839,28.0,33,41,1870.2672847463218,1792.5190144524693,114.6688748073035,0,4.0,52.80999820276664,25.0,60.0,1.0,1.0,0.0,0.0,1.612287024,7.299000016000001
2022.0,342,1,0,2,25.7567822,51.3269839,28.0,41,33,1777.0229489071207,1962.2820590450901,-114.87608780011706,0,4.0,52.80999820276664,25.0,60.0,0.0,0.0,1.0,1.0,0.1482584495,1.259733249
2022.0,344,3,4,2,25.3108807,51.5081812,19.0,25,59,2050.0000000000005,1622.4151315064794,425.10018806295216,-1,4.0,45.04127135000505,25.0,60.0,0.0,0.0,1.0,0.0,2.111191668916915,5.4537483534317035
2022.0,344,3,4,2,25.3108807,51.5081812,19.0,59,25,1558.8276971702808,2000.808139648046,-422.8581848778714,-1,4.0,52.80999820276664,25.0,60.0,1.0,0.0,0.0,0.0,2.2389452326,1.699592709
2022.0,345,0,-1,-1,25.39298770274877,51.36838141551373,25.94036834085797,61,19,1439.0,2050.0,-611.0,0,4.0,44.36946623400444,25.0,60.00000000000001,0.0,0.0,0.0,3.0,0.384377818,1.834602883
2022.0,345,0,-1,-1,25.400271403797806,51.36648587095235,26.0405757878827,19,61,2050.0,1439.0,611.0,0,4.0,29.842583380030693,24.999999999999996,59.99999999999999,0.0,3.0,0.0,0.0,2.342743325,6.393112874
2022.0,346,2,2,2,25.0037453,51.4103338,14.0,7,46,2050.0000000000005,1684.9658990697956,301.6250711122418,0,4.0,0.0,25.0,60.0,1.0,2.0,2.0,1.0,1.5205349259999998,1.5462085242
2022.0,346,2,2,2,25.0037453,51.4103338,14.0,46,7,1715.9145500216482,2050.0,-308.80160802327396,0,4.0,36.322426265068906,25.0,60.0,2.0,1.0,1.0,2.0,1.200804184,1.889593778
2022.0,347,16,1,2,25.0819602,51.158416,47.0,30,22,1818.8025871081538,1832.901684530402,-64.74114407661854,-1,4.0,0.0,25.0,60.0,0.0,2.0,2.0,1.0,1.58593312418057,3.3133262306665836
2022.0,347,16,1,2,25.0819602,51.158416,47.0,22,30,2050.0,1817.4956549812246,62.274244963726254,0,4.0,15.660777807887937,25.0,60.0,2.0,1.0,0.0,2.0,1.586131237,1.7671220417
2022.0,348,66,-1,-1,25.3108807,51.508181199999996,18.999999999999996,6,53,2050.0,1935.3905606205776,94.82690579806783,0,4.0,30.58603800002625,24.999999999999996,59.99999999999999,0.0,1.0,0.0,0.0,4.0432355797,9.5933574015
2022.0,348,66,-1,-1,25.310880699999995,51.5081812,18.999999999999996,53,6,1936.9607623178658,2050.0,-93.88029800186723,0,4.0,20.228053287211782,24.999999999999996,59.99999999999999,0.0,0.0,0.0,1.0,2.672125062,3.418391293
2022.0,349,38,-1,-1,25.22938609544748,51.3836664594668,28.96786625693397,40,60,1938.9084662387613,1652.5936843850013,96.23279188805361,0,4.0,40.98592053102548,25.0,60.0,0.0,1.0,0.0,0.0,2.8245293997,4.4881810286
2022.0,349,38,-1,-1,25.227559588761,51.38087575930452,29.191272143351178,60,40,1653.351574539536,1937.4388873075384,-96.86359755572619,0,4.0,18.665963368044082,25.000000000000004,60.0,0.0,0.0,0.0,1.0,2.173543028,1.0969908286
2022.0,350,0,-1,-1,25.549301879890198,51.411295959517695,23.812252524406816,28,12,1822.9066696830716,2050.0,-113.43025018121851,0,4.0,24.44811316182094,25.0,60.0,0.0,0.0,0.0,1.0,0.972714699,6.410855815
2022.0,350,0,-1,-1,25.43515292273528,51.38267647007542,27.03395593099251,12,28,2050.0,1818.1587497694495,111.79562919272507,-1,4.0,9.666693746144608,25.000000000000004,60.0,0.0,1.0,0.0,0.0,0.220108489,1.014003962
2022.0,351,3,4,2,25.3108807,51.5081812,19.0,4,32,2050.0,1813.3266035231218,162.6880446596606,0,4.0,0.0,25.0,60.0,0.0,0.0,0.0,2.0,1.264217617,2.4302754108
2022.0,351,3,4,2,25.3108807,51.5081812,19.0,32,4,1771.2065697126745,2050.0,-161.6944339189081,0,4.0,52.80999820276664,25.0,60.0,0.0,2.0,0.0,0.0,2.221128018,6.457241924
2022.0,352,36,4,2,25.3108807,51.5081812,19.0,13,8,2050.0,2050.0000000000005,-12.965721990620885,0,4.0,52.80999820276664,25.0,60.0,2.0,2.0,1.0,0.0,2.843158396,10.3265440029
2022.0,352,36,4,2,25.3108807,51.5081812,19.0,8,13,2050.0,2050.0000000000005,14.770822575883635,0,4.0,30.9427589953557,25.0,60.0,1.0,0.0,2.0,2.0,2.067806789,1.86081874
2022.0,353,1,0,2,25.7567822,51.3269839,28.0,51,21,1632.9606702670167,2050.0,-351.8835858047691,0,4.0,52.80999820276664,25.0,60.0,0.0,1.0,0.0,1.0,2.5676409810000003,4.5369862764
2022.0,353,1,0,2,25.7567822,51.3269839,28.0,21,51,2000.1387930465382,1657.2335789182505,358.6591710184679,0,4.0,52.80999820276664,25.0,60.0,0.0,1.0,0.0,1.0,2.4954951667,5.735582765
2022.0,355,2,2,2,25.0037453,51.4103338,14.0,56,3,1679.8972277507223,2050.0000000000005,-335.5447535888029,0,4.0,26.82747328383305,25.0,60.0,0.0,0.0,1.0,0.0,1.337193666,1.073258783
2022.0,355,2,2,2,25.0037453,51.4103338,14.0,3,56,2050.0000000000005,1667.8111562202305,327.0601686197456,0,4.0,0.0,25.0,60.0,1.0,0.0,0.0,0.0,0.6613009567,0.916870549
2022.0,356,16,1,2,25.0819602,51.158416,47.0,39,44,1926.389879373383,1782.3808745868214,49.529092487967034,0,4.0,37.75180624049742,25.0,60.0,1.0,1.0,0.0,0.0,1.107264075,3.555957007
2022.0,356,16,1,2,25.0819602,51.158416,47.0,44,39,1670.9581966505896,1932.8827450383155,-52.51054326033114,-1,4.0,34.01562073752388,25.0,60.0,0.0,0.0,1.0,1.0,1.379370686,1.822178582
2022.0,357,66,-1,-1,25.3108807,51.50818120000001,19.0,20,16,2050.0,2050.0,-6.234565765760706,0,4.0,23.129455376255965,25.000000000000004,60.000000000000014,0.0,2.0,0.0,1.0,4.883144214,10.072713969
2022.0,357,66,-1,-1,25.3108807,51.50818120000001,19.0,16,20,2050.0,2050.0000000000005,7.512518767305111,0,4.0,23.463998546106367,25.000000000000004,60.00000000000001,0.0,1.0,0.0,2.0,0.561165611,2.631091621
2022.0,358,38,-1,-1,25.3108807,51.5081812,19.0,2,31,2050.0,1837.722049831853,96.25598818154342,0,4.0,29.987464468439725,24.999999999999996,60.0,0.0,2.0,0.0,0.0,6.275962934,14.712479982
2022.0,358,38,-1,-1,25.310880699999995,51.5081812,19.0,31,2,1835.2469418794803,2050.0,-95.71358768178602,0,4.0,19.637361659838923,25.0,60.00000000000001,0.0,0.0,0.0,2.0,1.4454907589,1.6121591520999998
2022.0,359,0,-1,-1,25.4824290524621,51.3430149931443,27.507626990971037,61,25,1439.0,1993.9569927924902,-581.3427757919859,0,4.0,39.80688845765361,25.000000000000004,60.0,0.0,0.0,0.0,2.0,0.384377818,1.834602883
2022.0,359,0,-1,-1,25.485708861538605,51.342901449198905,27.506676307071555,25,61,1994.7416469994705,1439.0,581.2798388113301,-1,4.0,44.76903553047169,25.0,59.99999999999999,0.0,2.0,0.0,0.0,2.0019936208855436,4.948251238256824
2022.0,360,3,4,2,25.3108807,51.5081812,19.0,41,45,1706.5330196509233,1681.816126384928,38.27656283298069,0,5.0,52.80999820276664,25.0,60.0,0.0,1.0,1.0,2.0,0.1482584495,1.259733249
2022.0,360,3,4,2,25.3108807,51.5081812,19.0,45,41,1662.096537786579,1710.9258993449944,-44.69760845339914,0,4.0,0.0,25.0,60.0,1.0,2.0,0.0,1.0,2.8067435545,1.467984917
2022.0,361,36,4,2,25.3108807,51.5081812,19.0,33,17,1868.2483574530265,2050.0,-66.4457793271126,0,4.0,0.0,25.0,60.0,1.0,0.0,0.0,1.0,1.612287024,7.299000016000001
2022.0,361,36,4,2,25.3108807,51.5081812,19.0,17,33,2050.0,1868.7016936576792,67.41643154072977,0,5.0,52.80999820276664,25.0,60.0,0.0,1.0,1.0,0.0,1.172035751,2.6346926394
2022.0,362,1,0,2,25.7567822,51.3269839,28.0,19,59,2050.0,1562.141104884948,576.7764174238755,0,4.0,52.80999820276664,25.0,60.0,0.0,0.0,0.0,0.0,2.342743325,6.393112874
2022.0,362,1,0,2,25.7567822,51.3269839,28.0,59,19,1558.2136277527002,2050.0,-576.540356141466,-1,4.0,40.124162183847616,25.0,60.0,0.0,0.0,0.0,0.0,2.2389452326,1.699592709
2022.0,363,2,2,2,25.0037453,51.4103338,14.0,53,7,1636.6945371057643,2050.0,-283.6148641229518,0,-1.0,36.67136273417263,25.0,60.0,0.0,1.0,0.0,0.0,2.672125062,3.418391293
2022.0,363,2,2,2,25.0037453,51.4103338,14.0,7,53,2050.0,1636.4275617664393,280.1450303334572,0,-1.0,23.19306617432622,25.0,60.0,0.0,0.0,0.0,1.0,1.5205349259999998,1.5462085242
2022.0,364,16,1,2,25.0819602,51.158416,47.0,60,30,1606.9449658643193,1943.8109624560416,-210.95819696175377,0,-1.0,36.317796957192826,25.0,60.0,0.0,0.0,0.0,0.0,2.173543028,1.0969908286
2022.0,364,16,1,2,25.0819602,51.158416,47.0,30,60,1945.3266533696544,1609.4694543568057,210.32929998829547,-1,-1.0,50.20752336088086,25.0,60.0,0.0,0.0,0.0,0.0,1.4427138829262067,4.098190274963286
2022.0,366,66,-1,-1,25.3108807,51.5081812,18.999999999999996,40,22,1850.2248390066188,2050.0,-38.14618252536347,0,-1.0,29.251526394968593,24.999999999999996,60.0,0.0,2.0,0.0,2.0,2.8245293997,4.4881810286
2022.0,366,66,-1,-1,25.3108807,51.50818120000001,19.000000000000004,22,40,2050.0,1850.8328606012647,37.834165647463536,0,-1.0,22.55066822894535,25.000000000000004,59.99999999999999,0.0,2.0,0.0,2.0,1.586131237,1.7671220417
2022.0,367,38,-1,-1,25.268519060582772,51.44345730116573,24.18138787781086,6,46,2050.0,1719.250103085008,134.8538529641074,0,-1.0,23.289267805366833,25.0,60.00000000000002,0.0,2.0,0.0,0.0,4.0432355797,9.5933574015
2022.0,367,38,-1,-1,25.267327387134078,51.44163655596327,24.327145276399126,46,6,1719.9653795445067,2050.0,-134.31271674331506,0,-1.0,24.03616689276971,25.000000000000004,60.00000000000001,0.0,0.0,0.0,2.0,1.200804184,1.889593778
2022.0,368,1,0,2,25.7567822,51.3269839,28.0,32,13,1857.0277585325564,2050.0000000000005,-109.54714283482762,0,-1.0,38.15449528503408,25.0,60.0,0.0,0.0,0.0,0.0,2.221128018,6.457241924
2022.0,368,1,0,2,25.7567822,51.3269839,28.0,13,32,2049.9999999999995,1858.4942954776793,114.19041483783127,0,-1.0,37.01474109030494,25.0,60.0,0.0,0.0,0.0,0.0,2.843158396,10.3265440029
2022.0,369,36,4,2,25.3108807,51.5081812,19.0,21,28,2050.0,1984.3994440534511,27.31622708539288,0,-1.0,27.092764464246414,25.0,60.0,0.0,0.0,0.0,2.0,2.4954951667,5.735582765
2022.0,369,36,4,2,25.3108807,51.5081812,19.0,28,21,1982.1465125528966,2050.0,-25.525325018333497,0,-1.0,20.322286344432996,25.0,60.0,0.0,2.0,0.0,0.0,0.972714699,6.410855815
2022.0,370,3,4,2,25.3108807,51.5081812,19.0,51,12,1660.1883904120293,2050.0,-224.4977492214338,0,-1.0,37.550105227933415,25.0,60.0,2.0,4.0,0.0,0.0,2.5676409810000003,4.5369862764
2022.0,370,3,4,2,25.3108807,51.5081812,19.0,12,51,2050.0,1658.3206896573986,221.12688790595442,-1,-1.0,30.12616492916188,25.0,60.0,0.0,0.0,2.0,4.0,0.220108489,1.014003962
2022.0,371,0,-1,-1,25.162206066071974,51.30450686124668,28.395098585312994,4,8,1966.0096100049461,1876.7670087429594,12.478427883469092,0,-1.0,26.119989146720414,24.999999999999996,60.0,1.0,0.0,0.0,0.0,1.264217617,2.4302754108
2022.0,371,0,-1,-1,25.164840463811174,51.30257366128756,28.656958833642673,8,4,1877.5046208137983,2050.0,-13.776190793503066,0,-1.0,26.722495794092218,25.0,59.99999999999999,0.0,0.0,1.0,0.0,2.067806789,1.86081874
2022.0,372,38,-1,-1,25.267982208904204,51.44263705118931,24.247051927119834,2,44,2049.9999999999995,1730.447868462397,123.09882553790425,0,-1.0,31.68648125973097,25.0,60.0,0.0,0.0,0.0,2.0,6.275962934,14.712479982
2022.0,372,38,-1,-1,25.26642163525199,51.44025266728493,24.437930691852713,44,2,1730.3794210669432,2050.0,-123.31834422437971,-1,-1.0,21.29792180026174,25.0,60.0,0.0,2.0,0.0,0.0,1.379370686,1.822178582
2022.0,373,16,1,2,25.0819602,51.158416,47.0,16,56,2050.0,1647.1800097943167,201.51051879787727,0,-1.0,40.9809219175199,25.0,60.0,0.0,0.0,0.0,0.0,0.561165611,2.631091621
2022.0,373,16,1,2,25.0819602,51.158416,47.0,56,16,1646.3880073794517,2050.0,-204.28079634016567,0,-1.0,32.802203517074965,25.0,60.0,0.0,0.0,0.0,0.0,1.337193666,1.073258783
2022.0,374,66,-1,-1,25.3108807,51.50818120000001,19.0,31,39,1955.424325916309,1950.679879654121,15.993937561832656,0,-1.0,20.323981799768838,24.999999999999996,60.00000000000001,0.0,0.0,0.0,0.0,1.4454907589,1.6121591520999998
2022.0,374,66,-1,-1,25.310880700000002,51.50818120000001,19.0,39,31,1948.7460912429442,1953.7526829955414,-16.71455021642689,0,-1.0,30.163895818031232,25.000000000000004,60.0,0.0,0.0,0.0,0.0,1.107264075,3.555957007
2022.0,375,2,2,2,25.0037453,51.4103338,14.0,20,3,1871.3362843743405,2050.0,-56.675371258578124,0,-1.0,28.649252811926694,25.0,60.0,2.0,2.0,1.0,0.0,4.883144214,10.072713969
2022.0,375,2,2,2,25.0037453,51.4103338,14.0,3,20,2050.0,1869.0119935439022,58.8336683466967,0,-1.0,17.02673815842817,25.0,60.0,1.0,0.0,2.0,2.0,0.6613009567,0.916870549
2022.0,377,36,4,2,25.3108807,51.5081812,19.0,19,25,2050.0,1942.7209326254488,501.12772356730164,0,-1.0,32.27259135847251,25.0,60.0,3.0,3.0,0.0,1.0,2.342743325,6.393112874
2022.0,377,36,4,2,25.3108807,51.5081812,19.0,25,19,1944.343391107228,2050.0,-501.1110292825347,-1,-1.0,33.62658229799986,25.0,60.0,0.0,1.0,3.0,3.0,1.7656498046105524,5.9668687050917395
